Timestamp,time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,windBearing,precipIntensity,dewPoint,precipProbability
2016-01-01 05:00:00,0.0,0.21210266355239146,0.07137821952516889,0.21210266355239146,0.20368284515576565,0.4163681420205079,0.4135397048774383,0.11070860961804208,0.25230181671370244,0.15896183491290822,0.035333814016811904,0.002087890065078513,0.5092932569441853,0.6514063188022898,0.011058284223535289,0.2789197369488383,0.09655897701981661,0.3637091287938652,0.07137821952516889,0.47019683551662655,0.5206755406581365,0.9959168381399517,0.4912279802142292,0.4909631560874672,0.3279849992671201,0.7606952959687483,0.0,0.4994947934403052,0.0
2016-01-01 05:15:00,0.0017890687900035118,0.27336984893462957,0.0021952658085175585,0.27336984893462957,0.6473335403806977,0.38615336133900346,0.3760779490917777,0.3116365381192828,0.33423823893814986,0.0030044931805932873,0.03058166773347104,0.0024457119026389243,0.29641067201164417,0.5208195728753855,0.19320946751149015,0.17604416597130457,0.15371389201503174,0.213975783614514,0.0021952658085175585,0.4196738624912797,0.530118928675025,0.9541719962417352,0.4373341295869182,0.4627928327288515,0.36628793328564546,0.7639981552818621,0.0032368862980269204,0.45671336012145525,0.004010025062656642
2016-01-01 05:30:00,0.0035781375795522763,0.31096086056060623,0.3466691630242701,0.31096086056060623,0.17973177156159414,0.5194870554190001,0.4241162752841273,0.16969145825386686,0.2603697564152412,0.10576762293082971,0.04959733892484686,0.0029353354028106033,0.693532020529048,0.4703324526640249,0.3932618637380804,0.4386406831752022,0.06795885358066334,0.35119672734090274,0.3466691630242701,0.4379425529028757,0.40229477551809706,1.0,0.4538698683528941,0.4787052363197404,0.3938631277689855,0.7385858065216213,0.0,0.4361482123666838,0.0
2016-01-01 05:45:00,0.005367206369101041,0.17306566983148786,0.19304073362855226,0.17306566983148786,0.3460478011450921,0.3952861663079466,0.4140778885297559,0.2666243239419753,0.12751103265937547,0.08256181506114511,0.04819663887340142,0.003954092908496742,0.37243557835070884,0.48171235138705426,0.09324588965281662,0.1223457670019425,0.04478307279116406,0.07539810772520945,0.19304073362855226,0.4234223606697155,0.5290231089051471,1.0,0.44259938271282323,0.38010801860124843,0.3596318984424446,0.609869242037871,0.0,0.4584785823626154,0.0
2016-01-01 06:00:00,0.007156275159104553,0.24190905068519955,0.14674088839410102,0.24190905068519955,0.2075191325456185,0.2797331465379228,0.37065998315737403,0.5478151486395687,0.11398676970965943,0.09145081092625389,0.04038656157797782,0.0034010709637838114,0.46548702009130016,0.5549455085865258,0.20846136896771916,0.3181850901168728,0.30734209205273433,0.16366922086359645,0.14674088839410102,0.43662700565847606,0.5610597221774583,0.980781332779155,0.4546299644516032,0.38418950320869527,0.37832877732003745,0.7777725028484619,0.0,0.47732606210834194,0.0
2016-01-01 06:15:00,0.008945343948653317,0.19465625358283503,0.5036029807713999,0.19465625358283503,0.4085633947826842,0.5056854534573435,0.3931963267038405,0.17718741202718694,0.0767334710287697,0.0834956874879524,0.05111056533390379,0.00521494818324545,0.4561555965486468,0.41761613826508137,0.0028119977872588797,0.3768594876415836,0.1679671596742227,0.3586383879379203,0.5036029807713999,0.2884771529338811,0.3898217681374287,0.9781353268139337,0.27989542860574534,0.5578306970125375,0.66280097888428,0.9903966143996528,0.0,0.3010717878002132,0.0
2016-01-01 06:30:00,0.010734412738202082,0.3263130765098825,0.010347627244489267,0.3263130765098825,0.5061500312352119,0.6511375692538076,0.641189133727313,0.296845767967269,0.26155456426379453,0.07776660211912464,0.025335340882378876,0.002233798376388412,0.6449262878915996,0.38091699691765757,0.015324409107517312,0.21572035929719532,0.09459858628726842,0.3300421889929658,0.010347627244489267,0.16337275211223934,0.44216327714571174,1.0,0.17769504506685505,0.8281569442902956,0.4291156605949093,0.8817684878736912,0.0,0.20400879890469797,0.0
2016-01-01 06:45:00,0.012523481528205593,0.13661094388597983,0.6871120404578703,0.13661094388597983,0.0006724223420581506,0.5250799277030461,0.37286538435639816,0.3659185743049106,0.05559991816377208,0.08137338536597478,0.0855921569128415,0.0021462964249721805,0.007030437213483456,0.33025099075297204,0.017833426885717263,0.12677714299142195,0.12608796872570618,0.04358218509534449,0.6871120404578703,0.24208007131230136,0.4399394076127244,0.9972515491135587,0.32494798499096184,0.8897454002393879,0.11217654500861556,0.7522991156204223,0.0,0.2620258765896802,0.0
2016-01-01 07:00:00,0.014312550317754358,0.1386820116321564,0.5968828604186841,0.1386820116321564,0.000641518179446765,0.5613645201226871,0.4029091153731267,0.1789240463238583,0.025697313362304464,0.06823394594312393,0.05359011745807407,0.0022288052886157237,0.31781492862058514,0.3578544693967416,0.00338518711908177,0.1295825996794944,0.017391413695699964,0.20187679159996394,0.5968828604186841,0.325028583055577,0.35949334450639764,0.9920619821043357,0.3836432210679548,0.8253560276503649,0.1529651912478613,0.6178652813195161,0.0,0.3008392750403039,0.0
2016-01-01 07:15:00,0.016101619107303122,0.2124334047737724,0.04543836856940896,0.2124334047737724,0.4768742166299588,0.42699843990976516,0.3482678505408606,0.31443934884310565,0.10530637448148195,0.08559811219732257,0.04825329603423756,0.0021198090499124425,0.2787056846960828,0.25920574636723903,0.014629392046715317,0.09285602145327798,0.31382866747137617,0.07416965804523401,0.04543836856940896,0.2769962115339896,0.6151094208270216,0.98647434340123,0.36215462985597924,0.747360837599178,0.06135588846987526,0.6229857305626391,0.0,0.34604643144925973,0.0
