Timestamp,time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,windBearing,precipIntensity,dewPoint,precipProbability,hour,day_of_week,day_of_month,month,Kitchen_Total_kW,Furnace_Total_kW,lag_1h,lag_24h,rolling_mean_3h,rolling_mean_24h
2016-01-02 07:30:00,0.18964129170763044,0.23800010113964762,0.4894401858067399,0.23800010113964762,0.40198482171609007,0.258841058129132,0.21382281197982764,0.1352499026826797,0.10463215119283475,0.3273509749032479,0.11503516705038708,0.004901416950588552,0.23071806899547126,0.4793868339938354,0.01166873235972192,0.6475917846026072,0.08670613353321721,0.6354352949066935,0.4894401858067399,0.8049477753662506,0.18535469107551478,1.0,0.8145056865700152,0.46022648416980516,0.3864600283290137,0.6077735879767783,0.0,0.6599779810187739,0.0,0.30434782608695654,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.7150063199398953,0.4726638701089596,0.24134640405329208,0.16608092094055119,0.14880114572700895,0.19056535488317994
2016-01-02 07:45:00,0.19143036049763396,0.11568155962027551,0.34952447568707895,0.11568155962027551,0.4047101016630456,0.23412303494587608,0.15056087781628388,0.05349097013167259,0.12293636267809155,0.11386474668269796,0.03291328072657507,0.0034414577705564704,0.49804698961169985,0.34639200792602365,0.013729894910540358,0.13388350470637586,0.015042044548276012,0.19383641399672824,0.34952447568707895,0.7460380978218744,0.6191059399877525,0.8723770441420531,0.7665415321813625,0.45569671389666055,0.1561736513153673,0.6461260919103685,0.14442702546384376,0.7735255987517928,0.35073891625615766,0.30434782608695654,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.8478804553082799,0.38468391276215996,0.05988337374671959,0.21010429345999324,0.14117854144356368,0.1895817847390162
2016-01-02 08:00:00,0.19321942928718272,0.06015215074825514,0.3331014735006598,0.06015215074825514,0.0003338523861839038,0.06029528327629328,0.02128469777344788,0.04333316269949833,0.0705738842138624,0.1378897586847182,0.03919203223569001,0.0020225350445638836,0.19264754375374138,0.2639531043593131,0.018402221733938545,0.048410241303033515,0.04686395942684837,0.3571903759436901,0.3331014735006598,0.6608618033485776,0.8230895671511909,0.8943646512335832,0.6971911451368396,0.4505297003371034,0.3299951839325723,0.8552845749009821,0.12320461890483654,0.7465070216224291,0.3359778757237923,0.34782608695652173,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.4586231831576183,0.08157998104974115,0.06630848790368493,0.17861410536667896,0.13771137792753957,0.1883478060450743
2016-01-02 08:15:00,0.19500849807673148,0.05534840812117703,0.7796510601257363,0.05534840812117703,0.00020921751292185024,0.15093352718023675,0.09240955055143421,0.204399403361311,0.1335716673753402,0.1981365286104153,0.035837436319421934,0.0034182245463607484,0.25663395696851193,0.37848139586085416,0.013580531947205751,0.15009788640660532,0.07954806011045659,0.19079385168037832,0.7796510601257363,0.5849846911092162,0.4481258258935766,1.0,0.6164840861535599,0.6605054898704594,0.44460813219666034,0.9217215560740059,0.0,0.5729926026877057,0.0,0.34782608695652173,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.6385335773757268,0.24334307773167096,0.16695641014510829,0.17076883075939187,0.13236316947867732,0.18714550997592624
2016-01-02 08:30:00,0.196797566866735,0.09654657668199892,0.014741140599626501,0.09654657668199892,0.18516441362086547,0.026746893740148693,0.007403799969424446,0.17471055269047084,0.28786848168223766,0.1414738067943302,0.0847871482484347,0.004608079186455979,0.5729614935124355,0.15600231175693513,0.02693199389104102,0.13506237891649095,0.0797665312804226,0.250493696192958,0.014741140599626501,0.5586371695992558,0.44303348696296757,0.995416321524849,0.6033470853401149,0.6477454206555002,0.309035496375791,0.6398187835711573,0.0,0.5290703250503235,0.0,0.34782608695652173,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.7335718844558267,0.03415069370957314,0.23800010113964762,0.19253288554983453,0.13021551973048448,0.18614565259188628
2016-01-02 08:45:00,0.19858663565628376,0.08687753486974073,0.13717110372651525,0.08687753486974073,0.2159168006208931,0.02352179765785411,0.012023173548698446,0.42445102867069906,0.13510572534090998,0.21229121433981674,0.05067697782848257,0.002103089025821886,0.3791838189827456,0.23868890356671058,0.015436840409305971,0.03449091200312641,0.09673825790757179,0.07264194810278504,0.13717110372651525,0.6070021219285326,0.3682921326586522,1.0,0.6281787977169112,0.48086717213192287,0.3953248346292135,0.7056928544300365,0.0,0.5735970901382468,0.0,0.34782608695652173,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.619975811575278,0.035544971206552554,0.11568155962027551,0.3167871423205948,0.12139047584736933,0.18375076084760655
2016-01-02 09:00:00,0.20037570444583253,0.05322034001178971,0.5991323516328463,0.05322034001178971,0.00022878592484396873,0.1406300196479821,0.00023235188450856925,0.11800602368566018,0.1031222166470136,0.07139845338834866,0.06452029149822647,0.004081547000853358,0.35008308831594276,0.17441380449141364,0.012544714771066917,0.26491430863759596,0.08028624082194608,0.15076392369697397,0.5991323516328463,0.6728608731881249,0.0,1.0,0.7036060090980781,0.558351525029174,0.21226293701759114,0.3399571374315013,0.0,0.4546971064049949,0.0,0.391304347826087,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.5285784398082097,0.14086237153249068,0.06015215074825514,0.18656724184271298,0.11248349203644524,0.18236173062020108
2016-01-02 09:15:00,0.20216477323583604,0.09902725094358156,0.1190978248741158,0.09902725094358156,0.00014974772653678417,0.14526570149955614,0.08237779619840824,0.30368821083612163,0.06692004831501808,0.13994422868808926,0.03807934180676542,0.0022138234849159062,0.33591042764504386,0.10554271246147062,0.018340326080560937,0.033499906767506075,0.0156138132518919,0.12750523833651523,0.1190978248741158,0.5295841892101387,0.5438166757984981,0.8757928505152981,0.5468372734638994,0.6350995947836431,0.3570867452773156,0.22588302316748954,0.22978848622293926,0.5455679855764355,0.45410076916429004,0.391304347826087,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.4436669635914304,0.22764349769796438,0.05534840812117703,0.25593505965547136,0.11161238316543926,0.18072727427945223
2016-01-02 09:30:00,0.2039538420253848,0.07721763902045808,0.8075358396903117,0.07721763902045808,0.4132929990511846,0.1845323164413152,0.10949974048199554,0.10868505158359926,0.09838636583144805,0.16708579339951873,0.09683316126873431,0.002126755026848063,0.5013041109754023,0.3624917437252313,0.011628060763874237,0.18433359608041575,0.2912758359426654,0.2866770144935191,0.8075358396903117,0.502789027982327,0.8920295226738002,0.5383422070148429,0.5137949848843629,0.5118219054877429,0.4438367508499042,0.08548776517823233,0.30538855319300057,0.615813588324613,0.7726212081928961,0.391304347826087,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.8659226097274817,0.29403205692331075,0.09654657668199892,0.1722850261677793,0.09793498607936975,0.17973698899666768
2016-01-02 09:45:00,0.20574291081493357,0.09047521972516476,0.28081730021391543,0.09047521972516476,0.00020922794836397018,0.16828628870850362,0.0724546909231775,0.164610327925007,0.2760551297774635,0.16956290996820383,0.060212749155707956,0.029923959935148185,0.30579381164479835,0.15374559665345666,0.042899388548304135,0.14853687130287513,0.04716607535045274,0.36075902402454135,0.28081730021391543,0.5830497635842182,0.8043317110903405,0.7352530535904018,0.5937563450224899,0.3884764520795869,0.45133981915092664,0.010478270305463624,0.030248144371217082,0.6717245622295709,0.10560884971048312,0.391304347826087,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.4894633682334032,0.24074097963168112,0.08687753486974073,0.22787031794553317,0.10048430657757353,0.17830579005687217
2016-01-02 10:00:00,0.20753197960493708,0.10915866477776381,0.3274315375527706,0.10915866477776381,0.5082577470011894,0.023178450023472325,0.00967255796852129,0.236402323178135,0.08456908929849033,0.1631597269647892,0.05887421535626891,0.002192111232874179,0.3358839469117824,0.2913914575077059,0.05076051004974014,0.09712381152266938,0.05925071745370565,0.06757837238831535,0.3274315375527706,0.5998074277187815,0.6635188706610371,0.9852303693578461,0.6227326914196215,0.3909893712424335,0.2678510274840067,0.28703678584992676,0.0,0.647593075692277,0.0,0.43478260869565216,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.6294675156523625,0.032851007991993614,0.05322034001178971,0.18210791381979205,0.10405515465041343,0.1775459020460177
2016-01-02 10:15:00,0.20932104839448584,0.14928568682448137,0.06861371189080165,0.14928568682448137,0.0006728656990721301,0.2894067790044882,0.3356463217476532,0.1586394183944884,0.2287325781777284,0.11373666070778353,0.04633166335292638,0.0015683076213875496,0.24436385052735068,0.4037318361955087,0.009627157700749234,0.2299434583333184,0.35225589716380223,0.34093118364787156,0.06861371189080165,0.6102971668862878,0.8070712605150352,0.5693244781894764,0.6470313109695338,0.3834380165791842,0.16433192093543836,0.48417069068417334,0.27999066477932855,0.6907419111794398,0.4310776942355891,0.43478260869565216,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.6496639943442469,0.6250531007521414,0.09902725094358156,0.17892046376100024,0.10258259437369453,0.17723720645292892
2016-01-02 10:30:00,0.2111101171840346,0.20375489364219776,0.02140944516487413,0.20375489364219776,0.5158452235554093,0.39714182829445177,0.32144990540884744,0.21993670730440298,0.06990887983868532,0.08165278931996568,0.027579607334600964,0.0025783790798283076,0.5898798950781007,0.5069490312637606,0.017900885658375665,0.18706156478682712,0.029663525160321835,0.11285306152239005,0.02140944516487413,0.6202140337958297,0.5786572984819673,0.8963374477165029,0.6524182504713868,0.33224396731076666,0.34549981390931606,0.685814660083555,0.026245161159393817,0.638487126120568,0.06837784115461068,0.43478260869565216,0.8333333333333334,0.06451612903225806,0.08333333333333333,1.0994073054216895,0.7185917337032992,0.07721763902045808,0.1924950643546521,0.09972882708224036,0.17735449634134084
2016-01-02 10:45:00,0.21289918597403812,0.1230193798756199,0.17825560036774887,0.1230193798756199,0.00024611881233605577,0.26671488026575707,0.2417183462129939,0.36859143730588995,0.06710350834383766,0.14271926009584068,0.03225148987726678,0.0021578046800174435,0.051461982001472444,0.3555977542932629,0.012509980223697079,0.09173940082747167,0.09418738039100849,0.07301953239916738,0.17825560036774887,0.5315455197271529,0.5877783865665389,0.9887047156860735,0.5454655899230271,0.3165813352874878,0.47172941401360796,0.7545100645651349,0.017544126674885717,0.568518160972676,0.0358482412928874,0.43478260869565216,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.40921754097475277,0.508433226478751,0.09047521972516476,0.14885412904838516,0.10034031210351907,0.17708538437079124
2016-01-02 11:00:00,0.21468825476358688,0.06977615339212326,0.6524401124709642,0.06977615339212326,0.00018446031867745506,0.28258335445484656,0.25533141751899213,0.04116493660106507,0.07336727104744611,0.07248786792712976,0.06093749304071905,0.001986057416320363,0.2564274117097564,0.38311867018934387,0.009980346212596455,0.1254097362991172,0.01414973459197727,0.17015538770365252,0.6524401124709642,0.47826549298503995,0.4049376349630967,0.995422175520347,0.4957392511436203,0.4415010011496001,0.4228378863070354,0.9112365037165646,0.01476892792093474,0.47333562188075384,0.03512228847982024,0.4782608695652174,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.6415321393154206,0.5379147719738386,0.10915866477776381,0.16163095948426157,0.10114231232384141,0.17612856347399816
2016-01-02 11:15:00,0.21647732355313565,0.15047140000543138,0.07559640822205062,0.15047140000543138,0.5159658151912797,0.19612812393108742,0.10836001634848905,0.11125716047907527,0.3882202055302796,0.20276427280803616,0.059827163198956645,0.0014927468712058207,0.1394392573482125,0.2432711360634079,0.023886157572610436,0.13441775076531665,0.22866323707572003,0.12486950924268209,0.07559640822205062,0.46395918921013873,0.09214555064943436,1.0,0.4829187926857613,0.5636223566837906,0.3775763090010476,0.9347837881829526,0.0,0.33015623051319587,0.0,0.4782608695652174,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.3842031402828262,0.3044881402795765,0.14928568682448137,0.2346596061717194,0.10906922831419595,0.17525160299309928
2016-01-02 11:30:00,0.2182663923426844,0.08274171091236687,0.6356455928718194,0.08274171091236687,0.00016259040228108293,0.2002646953244139,0.1132087746748128,0.3610435911417962,0.09941982673755051,0.12545758758828485,0.06022455213873268,0.004410276816453265,0.4912775399297237,0.3830636283575517,0.009463022036332064,0.17959226836297856,0.11060839665071867,0.2849082471245078,0.6356455928718194,0.3745872412991241,0.2797563412511683,1.0,0.4015991601470611,0.6246986723229426,0.2872733560694946,0.16277602951549025,0.0,0.33970891551544835,0.0,0.4782608695652174,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.8787514451037286,0.3134734699992267,0.20375489364219776,0.2830347853745052,0.10791882283339327,0.17316521680078537
2016-01-02 11:45:00,0.22005546113268792,0.12856466443811468,0.2856715248704564,0.12856466443811468,0.00031764816500653276,0.36418442362373715,0.2610959695632611,0.08526955866710978,0.1929975115072997,0.09042637122869372,0.055603818893311785,0.0032853429870063457,0.26959804775412594,0.4404172170849845,0.01907573430223382,0.2586459636450036,0.030357251558314605,0.20189141596291782,0.2856715248704564,0.45671072009921704,0.3643278434911528,0.7662353247650353,0.5027371052625611,0.5067278686644627,0.144844747683323,0.3196381097064728,0.023901209012546738,0.42217572729111086,0.06308875637369286,0.4782608695652174,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.7133006078261168,0.6252803931869982,0.1230193798756199,0.2567459516481797,0.11139275029742442,0.17182999505901383
2016-01-02 12:00:00,0.2218445299222367,0.24641821866643351,0.19851351030054648,0.24641821866643351,0.8397070598028342,0.3284274126845162,0.24183375853177017,0.13616411274355866,0.16367724621473645,0.07602383723514056,0.07690074080031595,0.0023801420700485148,0.6985843412629194,0.8231505944517836,0.025981026119373363,0.2536573813189163,0.07644822669882423,0.10346939863904141,0.19851351030054648,0.48175407914115176,0.42301866116608106,0.7834607065187167,0.4985991768123751,0.3495238159361662,0.48024568023068487,0.7819638109706473,0.0274475781697894,0.45282100049760465,0.07625961455362544,0.5217391304347826,0.8333333333333334,0.06451612903225806,0.08333333333333333,1.5241150777847516,0.5702611712162864,0.06977615339212326,0.3389094145730729,0.12749257351864476,0.17086654510165303
2016-01-02 12:15:00,0.22363359871178545,0.10939660834192458,0.9509586099251829,0.10939660834192458,0.0010297425170363252,0.3027108051205565,0.5307145188606465,0.09708866670092098,0.10545695313197528,0.19035123405117393,0.17746700057528775,0.002022317522747565,0.608022280493092,0.9490725451343021,0.008662071721200093,0.250797175179219,0.2508133440910364,0.20388975680391325,0.9509586099251829,0.4401572552515309,0.3749637412576143,0.9822594666424702,0.44451520354906116,0.4983307657540159,0.5433652085397724,0.8125847756497206,0.0,0.427508888697605,0.0,0.5217391304347826,0.8333333333333334,0.06451612903225806,0.08333333333333333,1.5591171431501416,0.833425323981203,0.15047140000543138,0.2825531046792361,0.12835668663517333,0.16906283159813937
2016-01-02 12:30:00,0.22542266750178896,0.16705001832368432,0.07246916497463331,0.16705001832368432,0.0006246272811828306,0.540823371946517,0.3919586002380021,0.21154435633898674,0.19635403107633376,0.0323868799607569,0.02501113406343547,0.002060098575273564,0.5014127109762204,0.6719094011448703,0.016426937080112947,0.036636728632066795,0.014255314444184639,0.12622329678358893,0.07246916497463331,0.5675962619176806,0.23434428078770103,0.996774448480449,0.5776095293251841,0.5013940511362769,0.47495813803943504,0.6290760132385655,0.0,0.4785846488765827,0.0,0.5217391304347826,0.8333333333333334,0.06451612903225806,0.08333333333333333,1.1753822106963643,0.9327819721845191,0.08274171091236687,0.2385754811288097,0.13584271824377553,0.16831777469391931
2016-01-02 12:45:00,0.22721173629133773,0.1886628267018153,0.4259337755572362,0.1886628267018153,0.4520460012937747,0.35805690262942563,0.33873605638213367,0.2936322091757734,0.09790389987953557,0.22001637916816869,0.05985706499265819,0.0025792475516713386,0.6731959914362677,0.5985799207397622,0.010934913657600909,0.5539039290677528,0.02922804510297139,0.21072003874208986,0.4259337755572362,0.6438832261065033,0.34283043800560803,1.0,0.6663636669331474,0.4380854292606742,0.3277810087533545,0.6777101079702675,0.00117704956291888,0.5924806928102917,0.0010025062656641606,0.5217391304347826,0.8333333333333334,0.06451612903225806,0.08333333333333333,1.2743551597277012,0.6967929590115594,0.12856466443811468,0.14408812129093015,0.14402501882516308,0.16878209454194937
2016-01-02 13:00:00,0.2290008050808865,0.12145711895783312,0.609004120176205,0.12145711895783312,0.00044029733957265973,0.4416852270012641,0.37294575844598155,0.11434207056475193,0.06992516699760243,0.1469689580438523,0.03270553621395189,0.002113077207617468,0.3221448575429755,0.5367679436371642,0.011210452145309788,0.23937136410463541,0.11138547533179521,0.1722847593155518,0.609004120176205,0.5395182543988838,0.47703612982241267,1.0,0.5625509882186092,0.5906367806660278,0.3192174599668617,0.11163257555205904,0.00117704956291888,0.5481688362713504,0.0010025062656641606,0.5652173913043478,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.8610258783877571,0.8146309854472457,0.24641821866643351,0.12575519612035127,0.14504989000683552,0.16873732290483978
2016-01-02 13:15:00,0.23078987387089,0.2206620038648001,0.11896657289475665,0.2206620038648001,0.39002170121008206,0.4781540932838192,0.3128819461059985,0.23555658140806376,0.09973588814839451,0.12028345895966965,0.024542135437069623,0.0023480080777248244,0.2899231175097391,0.49544528841919866,0.014807318669608507,0.1564271623259788,0.021042543135343858,0.14402825870354136,0.11896657289475665,0.5536281102240136,0.5208689206175265,0.9152341451849424,0.5689705855234827,0.5162778302539373,0.43343053278674687,0.2363612934729532,0.0,0.5641198517542538,0.0,0.5652173913043478,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.7877164140066626,0.7910360393898177,0.10939660834192458,0.21840077982126102,0.15099791642686208,0.16876087732196
2016-01-02 13:30:00,0.23257894266043877,0.09782973962934294,0.8882515548656151,0.09782973962934294,0.0004165734137888702,0.3752823725668057,0.18712856968332633,0.2789428117194013,0.26164445025581373,0.11894197224000781,0.03109001087990315,0.003719379026074154,0.3280118713132141,0.4587736679876706,0.011448731691212938,0.14826974775681925,0.31019596255360826,0.2979313246605024,0.8882515548656151,0.5491349992248662,0.9213265865214169,0.3030437849593294,0.5870387442912672,0.3493683059862427,0.15825003157800172,0.3251790461722099,0.15125086883507605,0.6644592815172816,0.37593984962406024,0.5652173913043478,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.7905049183269588,0.562410942250132,0.16705001832368432,0.1703927098571411,0.14217082025912417,0.1680050130487538
2016-01-02 13:45:00,0.23436801144998753,0.13459505883449774,0.18576846107004286,0.13459505883449774,0.49264692833894647,0.3651460159488954,0.26970306866235383,0.0928009527382617,0.035191140339668525,0.06784074307946825,0.07073923842843222,0.00578599091870127,0.2286395998032821,0.4907254513430208,0.013398257657944557,0.21071853116295633,0.0307608521848296,0.09594421214231685,0.18576846107004286,0.5145119564374855,0.5856189770200146,0.9927351915866378,0.5292215434585537,0.5485287694493302,0.47386253335954137,0.8122321089468831,0.0,0.5560328887812822,0.0,0.5652173913043478,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.7251510420650042,0.6348490846112492,0.1886628267018153,0.19016536312921586,0.14313546017236398,0.16742615571235045
2016-01-02 14:00:00,0.23615708023999105,0.10685315454276467,0.160436042983084,0.10685315454276467,0.5354728274228702,0.18715895651352146,0.13293132603002736,0.19612345480568397,0.07787141487484645,0.13023217739615617,0.05230352021172202,0.0023721084319209065,0.31961891107757695,0.39237945838837507,0.01622549569312065,0.03294844068906742,0.11242811232795394,0.004402238971716399,0.160436042983084,0.5463268351290598,0.4663680020627195,1.0,0.5794287110622087,0.7320300759718208,0.1898982816838809,0.23073897238348434,0.0,0.5470126740030501,0.0,0.6086956521739131,0.8333333333333334,0.06451612903225806,0.08333333333333333,0.714370477897873,0.3200902825435488,0.12145711895783312,0.313894679360587,0.14622521026825078,0.1652694731621648
